Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
1232		,0.307750,-0.190430,-0.043945,0.180664,-0.883789
1233		,0.308000,-0.415039,-0.097656,0.181641,-0.893555
1234		,0.308250,-0.634766,-0.151367,0.181641,-0.820313
1235		,0.308500,-0.834961,-0.200195,0.181152,-0.732422
1236		,0.308750,-1.025391,-0.258789,0.181641,-0.732422
1237		,0.309000,-1.215820,-0.307617,0.183105,-0.830078
1238		,0.309250,-1.411133,-0.327148,0.184570,-0.932617
1239		,0.309500,-1.577148,-0.327148,0.186035,-0.883789
1240		,0.309750,-1.718750,-0.361328,0.185547,-0.859375
1241		,0.310000,-1.850586,-0.410156,0.186035,-0.839844
1242		,0.310250,-2.001953,-0.463867,0.187988,-0.888672
1243		,0.310500,-2.158203,-0.498047,0.190430,-1.054688
1244		,0.310750,-2.294922,-0.517578,0.191406,-1.064453
1245		,0.311000,-2.421875,-0.546875,0.190918,-0.908203
1246		,0.311250,-2.524414,-0.590820,0.191406,-0.742188
1247		,0.311500,-2.607422,-0.634766,0.191895,-0.703125
1248		,0.311750,-2.661133,-0.668945,0.193359,-0.737305
1249		,0.312000,-2.705078,-0.727539,0.193359,-0.815430
1250		,0.312250,-2.724609,-0.786133,0.191895,-0.766602
1251		,0.312500,-2.729492,-0.830078,0.190430,-0.737305
1252		,0.312750,-2.709961,-0.854492,0.189941,-0.761719
1253		,0.313000,-2.666016,-0.883789,0.190430,-0.742188
1254		,0.313250,-2.592773,-0.903320,0.190430,-0.649414
1255		,0.313500,-2.529297,-0.908203,0.189453,-0.488281
1256		,0.313750,-2.495117,-0.898438,0.187012,-0.351563
1257		,0.314000,-2.446289,-0.898438,0.185059,-0.302734
1258		,0.314250,-2.348633,-0.908203,0.185059,-0.292969
1259		,0.314500,-2.211914,-0.957031,0.187012,-0.229492
1260		,0.314750,-2.070313,-1.020508,0.187988,-0.034180
1261		,0.315000,-1.938477,-1.079102,0.187500,0.170898
1262		,0.315250,-1.791992,-1.132813,0.187988,0.209961
1263		,0.315500,-1.625977,-1.191406,0.191406,0.107422
