Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
367		,0.091500,0.000000,0.000000,-0.035156,0.000000
368		,0.091750,0.000000,0.000000,-0.035645,0.000000
369		,0.092000,0.000000,0.000000,-0.035645,0.000000
370		,0.092250,0.000000,0.000000,-0.035156,0.000000
371		,0.092500,0.000000,0.000000,-0.035156,0.000000
372		,0.092750,0.000000,0.000000,-0.035156,0.000000
373		,0.093000,0.000000,0.000000,-0.035156,-0.004883
374		,0.093250,0.000000,-0.004883,-0.035156,0.000000
375		,0.093500,0.000000,0.000000,-0.035645,0.000000
376		,0.093750,0.000000,0.000000,-0.034668,0.000000
377		,0.094000,0.000000,0.000000,-0.035645,0.000000
378		,0.094250,0.000000,0.000000,-0.035645,0.000000
379		,0.094500,0.000000,0.000000,-0.034668,0.000000
380		,0.094750,0.000000,0.000000,-0.034668,0.000000
381		,0.095000,0.000000,0.000000,-0.035156,0.000000
382		,0.095250,0.000000,0.000000,-0.035156,0.000000
383		,0.095500,0.000000,0.000000,-0.034668,0.000000
384		,0.095750,0.000000,0.000000,-0.035156,0.000000
385		,0.096000,0.000000,0.000000,-0.034668,0.000000
386		,0.096250,0.000000,0.000000,-0.034180,0.000000
387		,0.096500,0.000000,0.000000,-0.034668,0.000000
388		,0.096750,0.000000,0.000000,-0.034668,0.000000
389		,0.097000,0.000000,0.000000,-0.033691,0.000000
390		,0.097250,0.000000,0.000000,-0.033691,0.000000
391		,0.097500,0.000000,0.000000,-0.033203,0.000000
392		,0.097750,0.000000,0.000000,-0.033203,0.000000
393		,0.098000,0.000000,0.000000,-0.033691,-0.004883
394		,0.098250,0.000000,0.000000,-0.033691,-0.004883
395		,0.098500,-0.004883,0.000000,-0.034180,0.000000
396		,0.098750,0.000000,0.000000,-0.034668,0.000000
397		,0.099000,0.000000,0.000000,-0.034180,0.000000
398		,0.099250,0.000000,0.000000,-0.034668,0.000000
399		,0.099500,-0.004883,0.000000,-0.035156,0.000000
400		,0.099750,0.000000,0.000000,-0.035156,0.000000
401		,0.100000,0.004883,0.000000,-0.035645,0.000000
402		,0.100250,0.000000,0.000000,-0.036133,0.000000
403		,0.100500,0.000000,0.000000,-0.036133,0.000000
404		,0.100750,0.000000,0.000000,-0.035156,-0.004883
405		,0.101000,0.000000,0.000000,-0.031738,0.000000
406		,0.101250,0.000000,0.000000,-0.035645,-0.004883
407		,0.101500,0.000000,0.000000,-0.035156,0.000000
408		,0.101750,0.000000,0.000000,-0.036133,0.000000
409		,0.102000,0.000000,0.000000,-0.034668,0.000000
410		,0.102250,0.000000,0.000000,-0.035156,0.000000
411		,0.102500,0.000000,0.000000,-0.035645,0.000000
412		,0.102750,0.000000,0.000000,-0.034668,-0.004883
413		,0.103000,-0.004883,0.000000,-0.033691,0.000000
414		,0.103250,0.004883,0.000000,-0.034668,-0.004883
415		,0.103500,0.000000,0.000000,-0.034668,0.000000
416		,0.103750,0.004883,0.000000,-0.035645,0.000000
417		,0.104000,0.000000,0.000000,-0.035156,0.000000
418		,0.104250,0.000000,0.000000,-0.035645,0.000000
419		,0.104500,0.000000,0.000000,-0.035156,0.000000
420		,0.104750,0.000000,0.000000,-0.034668,0.000000
421		,0.105000,0.000000,0.000000,-0.035156,0.000000
422		,0.105250,0.000000,0.000000,-0.035156,0.000000
423		,0.105500,0.000000,0.000000,-0.035645,0.000000
424		,0.105750,0.000000,0.000000,-0.035645,0.000000
425		,0.106000,0.000000,0.000000,-0.035645,0.000000
426		,0.106250,0.000000,0.000000,-0.036133,0.000000
427		,0.106500,-0.004883,0.000000,-0.036133,0.000000
428		,0.106750,0.000000,0.000000,-0.036133,0.000000
429		,0.107000,0.000000,0.000000,-0.036621,0.000000
430		,0.107250,0.000000,0.000000,-0.036133,0.000000
431		,0.107500,0.000000,0.000000,-0.036133,0.000000
432		,0.107750,0.000000,0.000000,-0.036133,-0.004883
433		,0.108000,0.000000,0.000000,-0.036621,0.000000
434		,0.108250,0.000000,0.000000,-0.035645,0.000000
435		,0.108500,0.000000,0.000000,-0.036133,0.000000
436		,0.108750,0.000000,0.000000,-0.036621,-0.004883
437		,0.109000,0.000000,-0.004883,-0.036621,0.000000
438		,0.109250,0.000000,0.000000,-0.036133,-0.004883
439		,0.109500,0.000000,0.000000,-0.035645,0.000000
440		,0.109750,0.000000,0.000000,-0.035645,-0.004883
441		,0.110000,0.000000,0.000000,-0.035156,0.000000
442		,0.110250,0.000000,0.000000,-0.034668,0.000000
443		,0.110500,0.000000,0.000000,-0.034668,0.000000
444		,0.110750,0.000000,0.000000,-0.035156,0.000000
445		,0.111000,0.000000,0.000000,-0.035156,-0.004883
446		,0.111250,0.000000,0.000000,-0.035156,0.000000
447		,0.111500,0.000000,0.000000,-0.034668,0.000000
448		,0.111750,0.000000,0.000000,-0.035645,0.000000
449		,0.112000,0.000000,0.000000,-0.035645,0.000000
450		,0.112250,0.000000,0.000000,-0.035156,0.000000
451		,0.112500,0.000000,0.000000,-0.035156,0.000000
452		,0.112750,0.000000,0.000000,-0.035645,0.000000
453		,0.113000,0.000000,0.000000,-0.035156,0.000000
454		,0.113250,0.000000,0.000000,-0.035156,0.000000
455		,0.113500,0.000000,0.000000,-0.034668,0.000000
456		,0.113750,0.000000,0.000000,-0.035156,-0.004883
457		,0.114000,0.000000,0.000000,-0.034668,0.000000
458		,0.114250,0.000000,0.000000,-0.035156,0.000000
459		,0.114500,0.000000,0.000000,-0.035156,0.000000
460		,0.114750,0.000000,0.000000,-0.034668,-0.004883
461		,0.115000,0.000000,0.000000,-0.035156,0.000000
462		,0.115250,0.000000,0.000000,-0.035156,0.000000
463		,0.115500,0.000000,0.000000,-0.034668,0.000000
464		,0.115750,0.004883,0.000000,-0.035156,0.000000
465		,0.116000,0.000000,0.000000,-0.034668,0.000000
466		,0.116250,0.000000,0.000000,-0.035156,0.000000
467		,0.116500,0.000000,-0.004883,-0.035156,0.000000
468		,0.116750,0.000000,0.000000,-0.034180,0.000000
469		,0.117000,0.000000,0.000000,-0.034180,0.000000
470		,0.117250,0.000000,0.000000,-0.033691,0.000000
471		,0.117500,0.000000,-0.004883,-0.034180,0.000000
472		,0.117750,0.000000,0.000000,-0.034180,0.000000
473		,0.118000,0.000000,0.000000,-0.034180,0.000000
474		,0.118250,0.000000,0.000000,-0.034668,0.000000
