Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V
1131		,0.282500,-0.644616,0.265557,-0.000313
1132		,0.282750,-0.778436,0.265879,-0.000635
1133		,0.283000,-0.893415,0.266201,-0.000474
1134		,0.283250,-1.017573,0.266362,-0.000313
1135		,0.283500,-1.149461,0.266523,-0.000474
1136		,0.283750,-1.274585,0.266201,0.000653
1137		,0.284000,-1.391980,0.266523,-0.000474
1138		,0.284250,-1.508086,0.266684,-0.000474
1139		,0.284500,-1.600520,0.266845,-0.000474
1140		,0.284750,-1.642550,0.267328,-0.000313
1141		,0.285000,-1.663163,0.267328,-0.000474
1142		,0.285250,-1.676690,0.267811,-0.000474
1143		,0.285500,-1.678300,0.267972,-0.000474
1144		,0.285750,-1.679266,0.268294,-0.000635
1145		,0.286000,-1.686191,0.268294,-0.000635
1146		,0.286250,-1.700523,0.268939,-0.000796
1147		,0.286500,-1.703100,0.268778,-0.000313
1148		,0.286750,-1.696980,0.269422,-0.000796
1149		,0.287000,-1.682004,0.269422,-0.000474
1150		,0.287250,-1.651407,0.269261,-0.000474
1151		,0.287500,-1.631439,0.268617,-0.000635
1152		,0.287750,-1.611148,0.269744,-0.000313
1153		,0.288000,-1.588765,0.269261,-0.000313
1154		,0.288250,-1.558812,0.269261,-0.000474
1155		,0.288500,-1.522096,0.269261,-0.000635
1156		,0.288750,-1.453495,0.269422,-0.000474
1157		,0.289000,-1.347856,0.269583,-0.000474
1158		,0.289250,-1.231428,0.269261,-0.000152
1159		,0.289500,-1.115321,0.269422,-0.000313
1160		,0.289750,-0.995350,0.269422,-0.000474
1161		,0.290000,-0.873769,0.269422,-0.000313
1162		,0.290250,-0.763460,0.269261,-0.000474
1163		,0.290500,-0.650252,0.269261,-0.000313
1164		,0.290750,-0.525611,0.269422,-0.000152
1165		,0.291000,-0.393401,0.269261,-0.000152
1166		,0.291250,-0.242188,0.269422,-0.000635
1167		,0.291500,-0.050878,0.269100,-0.000474
1168		,0.291750,0.157502,0.270066,-0.000635
1169		,0.292000,0.338184,0.269744,-0.000796
1170		,0.292250,0.492940,0.270549,-0.000474
1171		,0.292500,0.639000,0.270227,-0.000474
1172		,0.292750,0.770405,0.270549,-0.000635
1173		,0.293000,0.884419,0.270388,-0.000635
1174		,0.293250,1.008740,0.271354,-0.000313
1175		,0.293500,1.141273,0.271515,-0.000474
1176		,0.293750,1.264950,0.271193,-0.000474
1177		,0.294000,1.384118,0.271515,-0.000635
1178		,0.294250,1.499582,0.270710,-0.000474
1179		,0.294500,1.588797,0.271354,-0.000635
1180		,0.294750,1.626963,0.271354,-0.000474
1181		,0.295000,1.645805,0.271032,-0.000635
1182		,0.295250,1.658849,0.270710,-0.000635
1183		,0.295500,1.660137,0.269905,-0.000474
1184		,0.295750,1.662875,0.270227,-0.000313
1185		,0.296000,1.672376,0.269905,-0.000796
1186		,0.296250,1.685903,0.269583,-0.000474
1187		,0.296500,1.686225,0.269100,-0.000796
1188		,0.296750,1.681555,0.261209,-0.000474
1189		,0.297000,1.663841,0.268939,-0.000474
1190		,0.297250,1.638075,0.267972,-0.000474
1191		,0.297500,1.614080,0.267972,-0.000152
1192		,0.297750,1.593145,0.267328,-0.000474
1193		,0.298000,1.570117,0.268617,-0.000152
1194		,0.298250,1.540002,0.267811,-0.000474
1195		,0.298500,1.502159,0.268456,-0.000313
1196		,0.298750,1.428564,0.267972,-0.000635
1197		,0.299000,1.320830,0.267972,-0.000635
1198		,0.299250,1.203273,0.268294,-0.000313
1199		,0.299500,1.087809,0.267650,-0.000796
1200		,0.299750,0.966870,0.268133,-0.000313
1201		,0.300000,0.845287,0.268294,-0.000635
1202		,0.300250,0.736910,0.268133,-0.000635
1203		,0.300500,0.621769,0.270871,-0.000152
1204		,0.300750,0.495355,0.268778,-0.000474
1205		,0.301000,0.362662,0.268456,-0.000313
1206		,0.301250,0.208389,0.268778,-0.000474
1207		,0.301500,0.014019,0.269422,-0.000313
1208		,0.301750,-0.193395,0.269261,-0.000313
1209		,0.302000,-0.370856,0.268778,-0.000635
1210		,0.302250,-0.524644,0.268617,-0.000474
1211		,0.302500,-0.668449,0.269100,-0.000313
1212		,0.302750,-0.799853,0.268778,-0.000313
1213		,0.303000,-0.911773,0.268939,-0.000313
1214		,0.303250,-1.037702,0.268778,-0.000152
1215		,0.303500,-1.169268,0.268939,-0.000313
1216		,0.303750,-1.292138,0.268456,-0.001118
1217		,0.304000,-1.411304,0.268617,-0.000635
1218		,0.304250,-1.525961,0.268456,-0.000313
1219		,0.304500,-1.611793,0.268294,-0.000313
1220		,0.304750,-1.644483,0.268456,-0.000635
1221		,0.305000,-1.663807,0.267650,-0.000635
1222		,0.305250,-1.676046,0.268617,-0.000474
1223		,0.305500,-1.676851,0.268133,-0.000635
1224		,0.305750,-1.680072,0.268133,-0.000635
1225		,0.306000,-1.688767,0.267972,-0.000635
1226		,0.306250,-1.701650,0.268133,-0.000796
1227		,0.306500,-1.702133,0.267811,-0.000796
1228		,0.306750,-1.695531,0.267811,-0.000474
1229		,0.307000,-1.677495,0.267650,-0.000635
1230		,0.307250,-1.649153,0.268133,-0.000474
1231		,0.307500,-1.627413,0.266523,-0.000635
1232		,0.307750,-1.607767,0.267972,-0.000313
1233		,0.308000,-1.584095,0.267972,-0.000635
1234		,0.308250,-1.553659,0.268133,-0.000474
1235		,0.308500,-1.515332,0.268133,-0.000313
1236		,0.308750,-1.438680,0.267811,-0.000796
1237		,0.309000,-1.330464,0.268133,-0.000635
1238		,0.309250,-1.213392,0.267972,-0.000635
1239		,0.309500,-1.097446,0.267972,-0.000313
1240		,0.309750,-0.975865,0.267972,-0.000474
1241		,0.310000,-0.858309,0.267972,-0.000313
1242		,0.310250,-0.613214,0.259115,-0.000635
1243		,0.310500,-0.211914,0.262819,-0.005949
1244		,0.310750,-0.155873,0.277796,-0.019637
1245		,0.311000,-0.053133,0.303239,-0.036868
1246		,0.311250,0.064262,0.338989,-0.056515
1247		,0.311500,0.223204,0.383918,-0.073584
1248		,0.311750,0.338345,0.435450,-0.093392
1249		,0.312000,0.415320,0.493745,-0.107724
1250		,0.312250,0.424338,0.555100,-0.118030
1251		,0.312500,0.415642,0.624989,-0.124794
1252		,0.312750,0.325945,0.698583,-0.125760
1253		,0.313000,0.213059,0.777169,-0.119479
1254		,0.313250,0.104360,0.861069,-0.105147
1255		,0.313500,0.021266,0.948029,-0.083568
1256		,0.313750,-0.096290,1.039659,-0.057803
1257		,0.314000,-0.160221,1.134993,-0.028333
1258		,0.314250,-0.288567,1.234997,0.003874
1259		,0.314500,-0.481809,1.336451,0.041073
1260		,0.314750,-0.640912,1.435328,0.083909
1261		,0.315000,-0.764426,1.521161,0.133185
1262		,0.315250,-0.814186,1.592179,0.190997
1263		,0.315500,-0.758951,1.648381,0.259115
1264		,0.315750,-0.633826,1.691217,0.338023
1265		,0.316000,-0.487123,1.731155,0.424660
1266		,0.316250,-0.298229,1.770609,0.516290
1267		,0.316500,-0.203540,1.811835,0.605665
1268		,0.316750,-0.154746,1.854994,0.689082
1269		,0.317000,-0.146855,1.893160,0.767346
1270		,0.317250,-0.137193,1.926012,0.841423
1271		,0.317500,-0.111106,1.953872,0.912601
1272		,0.317750,-0.040733,1.984630,0.983296
1273		,0.318000,0.108386,2.017482,1.052059
1274		,0.318250,0.317249,2.053716,1.116957
1275		,0.318500,0.533843,2.087534,1.175091
1276		,0.318750,0.754785,2.117326,1.225818
1277		,0.319000,0.902778,2.137617,1.268332
1278		,0.319250,0.948029,2.145669,1.302150
1279		,0.319500,0.913728,2.140194,1.328882
1280		,0.319750,0.805189,2.119098,1.350461
1281		,0.320000,0.687794,2.086085,1.367692
1282		,0.320250,0.562346,2.045664,1.379770
1283		,0.320500,0.435128,2.003150,1.388305
1284		,0.320750,0.346558,1.963373,1.392814
1285		,0.321000,0.296959,1.927783,1.392009
1286		,0.321250,0.264752,1.898796,1.384440
1287		,0.321500,0.228519,1.871420,1.369624
1288		,0.321750,0.170868,1.843238,1.344503
1289		,0.322000,0.079400,1.812801,1.309074
1290		,0.322250,-0.066660,1.784459,1.263984
1291		,0.322500,-0.275523,1.763363,1.213901
1292		,0.322750,-0.495014,1.748225,1.164141
1293		,0.323000,-0.683103,1.734859,1.116635
1294		,0.323250,-0.846876,1.719399,1.073799
1295		,0.323500,-0.904365,1.698625,1.031124
1296		,0.323750,-0.896958,1.667706,0.985067
1297		,0.324000,-0.860564,1.630184,0.933213
1298		,0.324250,-0.805973,1.582517,0.875562
1299		,0.324500,-0.732219,1.530823,0.812597
1300		,0.324750,-0.635920,1.475265,0.744156
1301		,0.325000,-0.532857,1.422928,0.672978
1302		,0.325250,-0.415623,1.379609,0.603733
1303		,0.325500,-0.306442,1.345791,0.536742
1304		,0.325750,-0.199997,1.317126,0.473293
1305		,0.326000,-0.063278,1.290555,0.409845
1306		,0.326250,0.122879,1.264467,0.343820
1307		,0.326500,0.343820,1.240794,0.276346
1308		,0.326750,0.569110,1.225174,0.210161
1309		,0.327000,0.749632,1.214062,0.149772
1310		,0.327250,0.828862,1.203273,0.095342
1311		,0.327500,0.849152,1.187813,0.044777
1312		,0.327750,0.835303,1.168328,-0.003534
1313		,0.328000,0.807122,1.139985,-0.050395
1314		,0.328250,0.766218,1.107456,-0.097257
1315		,0.328500,0.710822,1.071866,-0.144440
1316		,0.328750,0.630143,1.037082,-0.190979
1317		,0.329000,0.503890,1.007613,-0.237840
1318		,0.329250,0.356220,0.987000,-0.284541
1319		,0.329500,0.195828,0.973634,-0.328181
1320		,0.329750,0.001780,0.963166,-0.368762
1321		,0.330000,-0.244765,0.954953,-0.405156
1322		,0.330250,-0.486640,0.948995,-0.438490
1323		,0.330500,-0.677145,0.946096,-0.469409
1324		,0.330750,-0.792285,0.945130,-0.497751
1325		,0.331000,-0.838824,0.944003,-0.523195
1326		,0.331250,-0.838341,0.938850,-0.543485
1327		,0.331500,-0.810482,0.929188,-0.559106
1328		,0.331750,-0.768613,0.914372,-0.568768
1329		,0.332000,-0.710157,0.897624,-0.574565
1330		,0.332250,-0.636403,0.880877,-0.578430
1331		,0.332500,-0.534467,0.868477,-0.581168
1332		,0.332750,-0.399681,0.861874,-0.584388
1333		,0.333000,-0.243477,0.861874,-0.586804
1334		,0.333250,-0.054260,0.865417,-0.587126
1335		,0.333500,0.184556,0.870248,-0.584710
1336		,0.333750,0.424660,0.878461,-0.577947
1337		,0.334000,0.626922,0.886674,-0.567480
1338		,0.334250,0.755912,0.895853,-0.554114
1339		,0.334500,0.808571,0.901328,-0.538332
1340		,0.334750,0.806317,0.906320,-0.518525
1341		,0.335000,0.773143,0.905193,-0.494692
1342		,0.335250,0.722416,0.899396,-0.466350
1343		,0.335500,0.656392,0.890700,-0.433981
1344		,0.335750,0.577323,0.882326,-0.399681
1345		,0.336000,0.476675,0.878622,-0.363287
1346		,0.336250,0.349618,0.879266,-0.325444
1347		,0.336500,0.208872,0.885869,-0.287278
1348		,0.336750,0.043650,0.895531,-0.248147
1349		,0.337000,-0.176164,0.906803,-0.208210
1350		,0.337250,-0.419166,0.919364,-0.166341
1351		,0.337500,-0.631894,0.932086,-0.122378
1352		,0.337750,-0.775215,0.944164,-0.076805
1353		,0.338000,-0.839468,0.954792,-0.031232
1354		,0.338250,-0.847520,0.961073,0.012731
1355		,0.338500,-0.815313,0.961234,0.057499
1356		,0.338750,-0.764426,0.956242,0.101783
1357		,0.339000,-0.698884,0.946580,0.145263
1358		,0.339250,-0.618045,0.935790,0.188421
1359		,0.339500,-0.523517,0.928060,0.231900
1360		,0.339750,-0.408216,0.924195,0.276507
1361		,0.340000,-0.282608,0.926128,0.320953
1362		,0.340250,-0.146211,0.930959,0.364111
1363		,0.340500,0.030284,0.936273,0.403887
1364		,0.340750,0.253801,0.942715,0.440603
1365		,0.341000,0.486015,0.948673,0.474421
1366		,0.341250,0.674911,0.955759,0.506467
1367		,0.341500,0.784416,0.962200,0.536420
1368		,0.341750,0.822742,0.966548,0.562185
1369		,0.342000,0.815657,0.965582,0.583925
1370		,0.342250,0.782805,0.958496,0.600351
1371		,0.342500,0.734172,0.946902,0.611946
1372		,0.342750,0.672334,0.932247,0.618870
1373		,0.343000,0.596325,0.916788,0.623379
1374		,0.343250,0.506628,0.904388,0.626922
1375		,0.343500,0.396640,0.896336,0.629982
1376		,0.343750,0.274414,0.892793,0.631592
1377		,0.344000,0.133830,0.891183,0.631914
1378		,0.344250,-0.047497,0.892149,0.627566
1379		,0.344500,-0.261996,0.892310,0.619031
1380		,0.344750,-0.472630,0.892149,0.605665
1381		,0.345000,-0.641878,0.891827,0.591011
1382		,0.345250,-0.745263,0.892471,0.573941
1383		,0.345500,-0.786165,0.893437,0.555100
1384		,0.345750,-0.782784,0.890861,0.533038
1385		,0.346000,-0.754925,0.883775,0.507755
1386		,0.346250,-0.714183,0.872664,0.479091
1387		,0.346500,-0.662652,0.858331,0.447205
1388		,0.346750,-0.602585,0.844965,0.414032
1389		,0.347000,-0.527543,0.833049,0.379248
1390		,0.347250,-0.428023,0.823708,0.344626
1391		,0.347500,-0.312561,0.818716,0.310003
1392		,0.347750,-0.174715,0.816301,0.274897
1393		,0.348000,0.000170,0.815818,0.239630
1394		,0.348250,0.205168,0.814529,0.203075
1395		,0.348500,0.401310,0.813563,0.166037
1396		,0.348750,0.559448,0.812114,0.128354
1397		,0.349000,0.663477,0.811148,0.089545
1398		,0.349250,0.713721,0.810181,0.051057
1399		,0.349500,0.722255,0.808410,0.012731
1400		,0.349750,0.702609,0.803579,-0.024952
1401		,0.350000,0.667986,0.795849,-0.061507
1402		,0.350250,0.624345,0.786348,-0.097257
1403		,0.350500,0.573297,0.775075,-0.132040
1404		,0.350750,0.514680,0.765091,-0.165858
1405		,0.351000,0.434484,0.756878,-0.199192
1406		,0.351250,0.332065,0.751725,-0.231721
1407		,0.351500,0.206618,0.749632,-0.263767
1408		,0.351750,0.051701,0.748988,-0.293881
1409		,0.352000,-0.136871,0.748665,-0.321579
1410		,0.352250,-0.329631,0.748826,-0.346861
1411		,0.352500,-0.491793,0.745445,-0.370050
1412		,0.352750,-0.611281,0.744801,-0.391307
1413		,0.353000,-0.677789,0.743995,-0.411114
1414		,0.353250,-0.702749,0.742385,-0.429795
1415		,0.353500,-0.697757,0.739647,-0.446381
1416		,0.353750,-0.671831,0.735621,-0.460069
1417		,0.354000,-0.637047,0.728858,-0.470859
1418		,0.354250,-0.593084,0.722094,-0.478427
1419		,0.354500,-0.545257,0.714043,-0.483741
1420		,0.354750,-0.486640,0.709050,-0.487123
1421		,0.355000,-0.402580,0.703092,-0.490827
1422		,0.355250,-0.296618,0.700677,-0.492759
1423		,0.355500,-0.166019,0.701643,-0.493726
1424		,0.355750,-0.002729,0.703897,-0.492759
1425		,0.356000,0.183268,0.705347,-0.488895
1426		,0.356250,0.355737,0.705669,-0.481648
1427		,0.356500,0.495838,0.704219,-0.470375
1428		,0.356750,0.588434,0.704541,-0.457332
1429		,0.357000,0.637228,0.704219,-0.443322
1430		,0.357250,0.651560,0.704058,-0.427057
1431		,0.357500,0.638194,0.702770,-0.409987
1432		,0.357750,0.607436,0.700354,-0.390180
1433		,0.358000,0.572009,0.696651,-0.368923
1434		,0.358250,0.530461,0.691820,-0.345895
1435		,0.358500,0.485371,0.686988,-0.320935
1436		,0.358750,0.421601,0.683768,-0.295491
1437		,0.359000,0.334641,0.682640,-0.269403
1438		,0.359250,0.226908,0.683446,-0.243155
1439		,0.359500,0.091638,0.686505,-0.216584
1440		,0.359750,-0.074712,0.689726,-0.189369
1441		,0.360000,-0.254910,0.692464,-0.161027
1442		,0.360250,-0.416268,0.693269,-0.130913
1443		,0.360500,-0.541714,0.693269,-0.099028
1444		,0.360750,-0.619977,0.693269,-0.066821
1445		,0.361000,-0.657337,0.693108,-0.033486
1446		,0.361250,-0.662974,0.692786,-0.000957
1447		,0.361500,-0.644132,0.692464,0.031250
1448		,0.361750,-0.612247,0.690048,0.063779
1449		,0.362000,-0.574404,0.685861,0.094859
1450		,0.362250,-0.534306,0.681674,0.124973
1451		,0.362500,-0.486479,0.677004,0.155408
1452		,0.362750,-0.419649,0.673139,0.183751
1453		,0.363000,-0.330436,0.672173,0.212737
1454		,0.363250,-0.218999,0.673300,0.241079
1455		,0.363500,-0.078898,0.675394,0.267972
1456		,0.363750,0.091799,0.677648,0.292933
1457		,0.364000,0.267167,0.677165,0.315639
1458		,0.364250,0.420312,0.677648,0.336252
1459		,0.364500,0.535936,0.676682,0.355898
1460		,0.364750,0.605987,0.674750,0.374256
1461		,0.365000,0.635457,0.673300,0.391487
1462		,0.365250,0.636584,0.671368,0.407107
1463		,0.365500,0.615649,0.669435,0.421279
1464		,0.365750,0.585858,0.666698,0.432712
1465		,0.366000,0.550108,0.662672,0.441891
1466		,0.366250,0.512103,0.658002,0.447689
1467		,0.366500,0.464436,0.653332,0.453164
1468		,0.366750,0.394708,0.649789,0.456707
1469		,0.367000,0.305011,0.649145,0.459444
1470		,0.367250,0.189065,0.649467,0.461538
1471		,0.367500,0.043167,0.651077,0.462021
1472		,0.367750,-0.129947,0.651238,0.459122
1473		,0.368000,-0.302738,0.652366,0.452842
1474		,0.368250,-0.446703,0.650272,0.443502
1475		,0.368500,-0.550088,0.647535,0.430941
1476		,0.368750,-0.608061,0.645602,0.417253
1477		,0.369000,-0.631733,0.644153,0.402115
1478		,0.369250,-0.628673,0.642381,0.386012
1479		,0.369500,-0.607577,0.639966,0.368942
1480		,0.369750,-0.578430,0.637550,0.349779
1481		,0.370000,-0.544774,0.633846,0.328844
1482		,0.370250,-0.508058,0.629821,0.306782
1483		,0.370500,-0.456687,0.626117,0.282949
1484		,0.370750,-0.383577,0.623862,0.259276
1485		,0.371000,-0.285990,0.623379,0.235765
1486		,0.371250,-0.160543,0.624828,0.211449
1487		,0.371500,-0.003212,0.626600,0.186649
1488		,0.371750,0.173444,0.626922,0.160723
1489		,0.372000,0.338345,0.627405,0.133346
1490		,0.372250,0.469428,0.624506,0.104360
1491		,0.372500,0.554295,0.621608,0.074085
1492		,0.372750,0.596325,0.618709,0.043328
1493		,0.373000,0.607759,0.615810,0.012731
1494		,0.373250,0.594715,0.615005,-0.016739
1495		,0.373500,0.569754,0.612751,-0.047013
1496		,0.373750,0.539479,0.610174,-0.076483
1497		,0.374000,0.505662,0.606470,-0.104825
1498		,0.374250,0.464597,0.601478,-0.132523
1499		,0.374500,0.402437,0.599546,-0.159577
1500		,0.374750,0.316283,0.597774,-0.185504
1501		,0.375000,0.206618,0.599063,-0.211109
1502		,0.375250,0.062491,0.600834,-0.235747
1503		,0.375500,-0.109978,0.601317,-0.257809
1504		,0.375750,-0.284541,0.600190,-0.277938
1505		,0.376000,-0.432854,0.598257,-0.296296
1506		,0.376250,-0.535595,0.594232,-0.313527
1507		,0.376500,-0.593406,0.591172,-0.329148
1508		,0.376750,-0.615790,0.588112,-0.344446
1509		,0.377000,-0.611925,0.586502,-0.358617
1510		,0.377250,-0.591313,0.584569,-0.371822
1511		,0.377500,-0.563776,0.582476,-0.381806
1512		,0.377750,-0.533501,0.579416,-0.390663
1513		,0.378000,-0.498396,0.576518,-0.396943
1514		,0.378250,-0.445576,0.573458,-0.401774
1515		,0.378500,-0.370212,0.573297,-0.405317
1516		,0.378750,-0.267793,0.573458,-0.408538
1517		,0.379000,-0.134617,0.575551,-0.410309
1518		,0.379250,0.030767,0.576679,-0.409343
1519		,0.379500,0.205329,0.577001,-0.404834
1520		,0.379750,0.361856,0.574907,-0.396460
1521		,0.380000,0.476353,0.571525,-0.385510
1522		,0.380250,0.542861,0.567983,-0.372627
1523		,0.380500,0.572492,0.565084,-0.358617
1524		,0.380750,0.573458,0.563957,-0.344607
1525		,0.381000,0.555261,0.562829,-0.329148
1526		,0.381250,0.531105,0.561219,-0.312561
1527		,0.381500,0.505501,0.560897,-0.294364
1528		,0.381750,0.472005,0.557354,-0.274718
1529		,0.382000,0.425305,0.554778,-0.253783
1530		,0.382250,0.355254,0.553811,-0.233331
1531		,0.382500,0.260726,0.555422,-0.211914
1532		,0.382750,0.137533,0.557515,-0.190496
1533		,0.383000,-0.019154,0.559770,-0.168434
1534		,0.383250,-0.190979,0.560414,-0.144279
1535		,0.383500,-0.350404,0.557515,-0.118996
1536		,0.383750,-0.471986,0.555100,-0.091942
1537		,0.384000,-0.544774,0.552040,-0.064083
1538		,0.384250,-0.577947,0.549302,-0.035902
1539		,0.384500,-0.583100,0.547853,-0.008043
1540		,0.384750,-0.567641,0.547048,0.018206
1541		,0.385000,-0.543324,0.545760,0.046387
1542		,0.385250,-0.517881,0.544793,0.072797
1543		,0.385500,-0.487606,0.542861,0.099046
1544		,0.385750,-0.445254,0.540929,0.124167
1545		,0.386000,-0.381967,0.540123,0.149128
1546		,0.386250,-0.296457,0.539640,0.173605
1547		,0.386500,-0.184216,0.542378,0.196956
1548		,0.386750,-0.036868,0.544954,0.218856
1549		,0.387000,0.129804,0.545921,0.238342
1550		,0.387250,0.290356,0.544632,0.256217
1551		,0.387500,0.419024,0.541573,0.272159
1552		,0.387750,0.499220,0.537064,0.287297
1553		,0.388000,0.542539,0.534004,0.301629
1554		,0.388250,0.553650,0.532072,0.315639
1555		,0.388500,0.543344,0.530622,0.328683
1556		,0.388750,0.522409,0.530139,0.340600
1557		,0.389000,0.498093,0.528851,0.350101
1558		,0.389250,0.472810,0.526757,0.357186
1559		,0.389500,0.437543,0.525147,0.362984
1560		,0.389750,0.382952,0.523537,0.367493
1561		,0.390000,0.307265,0.523537,0.371680
1562		,0.390250,0.206940,0.525630,0.374578
1563		,0.390500,0.074246,0.527885,0.376350
1564		,0.390750,-0.082924,0.528851,0.374578
1565		,0.391000,-0.242510,0.527724,0.369425
1566		,0.391250,-0.379552,0.524664,0.360890
1567		,0.391500,-0.472791,0.520799,0.350423
1568		,0.391750,-0.525288,0.517256,0.337540
1569		,0.392000,-0.546384,0.516129,0.324979
1570		,0.392250,-0.541392,0.514358,0.311774
1571		,0.392500,-0.523195,0.513391,0.298086
1572		,0.392750,-0.501938,0.512747,0.283593
1573		,0.393000,-0.479071,0.511298,0.266845
1574		,0.393250,-0.451212,0.509365,0.249292
1575		,0.393500,-0.406444,0.508560,0.230451
1576		,0.393750,-0.342191,0.508077,0.211449
1577		,0.394000,-0.256521,0.509849,0.192769
1578		,0.394250,-0.143474,0.511942,0.173928
1579		,0.394500,-0.001279,0.513391,0.154120
1580		,0.394750,0.155408,0.514035,0.133508
1581		,0.395000,0.300663,0.512264,0.109674
1582		,0.395250,0.410972,0.508077,0.085197
1583		,0.395500,0.476675,0.504534,0.060236
1584		,0.395750,0.507272,0.500669,0.034471
1585		,0.396000,0.513874,0.499703,0.009349
1586		,0.396250,0.501958,0.499220,-0.014645
1587		,0.396500,0.482311,0.498737,-0.039928
1588		,0.396750,0.460088,0.497610,-0.063922
1589		,0.397000,0.436738,0.495355,-0.087111
1590		,0.397250,0.401471,0.495194,-0.110461
1591		,0.397500,0.349457,0.494550,-0.133167
1592		,0.397750,0.277151,0.495516,-0.155068
1593		,0.398000,0.181496,0.497932,-0.176647
1594		,0.398250,0.055405,0.499542,-0.196776
1595		,0.398500,-0.094036,0.501153,-0.215296
1596		,0.398750,-0.244282,0.499542,-0.231882
1597		,0.399000,-0.373432,0.496321,-0.246053
1598		,0.399250,-0.457976,0.492296,-0.259580
1599		,0.399500,-0.505320,0.488592,-0.273107
1600		,0.399750,-0.524322,0.486659,-0.285668
1601		,0.400000,-0.521746,0.485693,-0.297746
1602		,0.400250,-0.505320,0.485210,-0.309018
1603		,0.400500,-0.485674,0.484727,-0.318680
1604		,0.400750,-0.464578,0.483117,-0.325927
1605		,0.401000,-0.438329,0.481184,-0.332046
1606		,0.401250,-0.395977,0.480701,-0.337360
1607		,0.401500,-0.335750,0.480701,-0.341708
1608		,0.401750,-0.254266,0.482794,-0.345090
1609		,0.402000,-0.146050,0.485371,-0.347667
1610		,0.402250,-0.007721,0.486981,-0.347828
1611		,0.402500,0.143170,0.485532,-0.344124
1612		,0.402750,0.283110,0.484244,-0.337199
1613		,0.403000,0.389716,0.480218,-0.327376
1614		,0.403250,0.452520,0.476353,-0.316426
1615		,0.403500,0.482472,0.472810,-0.305153
1616		,0.403750,0.489558,0.472166,-0.293559
1617		,0.404000,0.477641,0.471361,-0.281481
1618		,0.404250,0.461377,0.471361,-0.268598
1619		,0.404500,0.441891,0.470717,-0.254427
1620		,0.404750,0.415642,0.469267,-0.237840
1621		,0.405000,0.386334,0.467657,-0.221415
1622		,0.405250,0.334158,0.468623,-0.204184
1623		,0.405500,0.264913,0.470395,-0.187436
1624		,0.405750,0.170868,0.473293,-0.170045
1625		,0.406000,0.046709,0.476031,-0.152170
1626		,0.406250,-0.100960,0.476997,-0.133328
1627		,0.406500,-0.247503,0.474582,-0.112233
1628		,0.406750,-0.370856,0.471683,-0.089366
1629		,0.407000,-0.447831,0.468301,-0.066016
1630		,0.407250,-0.489056,0.464758,-0.042182
1631		,0.407500,-0.504998,0.463148,-0.018671
1632		,0.407750,-0.500006,0.462665,0.004357
1633		,0.408000,-0.484869,0.463470,0.027546
1634		,0.408250,-0.465222,0.462665,0.050413
1635		,0.408500,-0.444932,0.461699,0.072475
1636		,0.408750,-0.416429,0.460894,0.094698
1637		,0.409000,-0.371339,0.460733,0.116438
1638		,0.409250,-0.308213,0.462343,0.137533
1639		,0.409500,-0.223830,0.464436,0.158307
1640		,0.409750,-0.109334,0.466691,0.178114
1641		,0.410000,0.034149,0.468784,0.195506
1642		,0.410250,0.184073,0.467496,0.211610
1643		,0.410500,0.317733,0.464597,0.225620
1644		,0.410750,0.408235,0.460571,0.238503
1645		,0.411000,0.459766,0.456385,0.251064
1646		,0.411250,0.482633,0.453969,0.263302
1647		,0.411500,0.483600,0.453164,0.275219
1648		,0.411750,0.470234,0.452681,0.286331
1649		,0.412000,0.454774,0.450587,0.295349
1650		,0.412250,0.433678,0.451714,0.302595
1651		,0.412500,0.408235,0.450265,0.309037
1652		,0.412750,0.367815,0.449460,0.313707
1653		,0.413000,0.309520,0.450265,0.316927
1654		,0.413250,0.231417,0.452037,0.321758
1655		,0.413500,0.124651,0.454935,0.324335
1656		,0.413750,-0.012069,0.456868,0.324496
1657		,0.414000,-0.160543,0.455901,0.320792
1658		,0.414250,-0.298390,0.452681,0.313385
1659		,0.414500,-0.397426,0.448494,0.304044
1660		,0.414750,-0.452017,0.442052,0.293577
1661		,0.415000,-0.481487,0.441247,0.282627
1662		,0.415250,-0.485513,0.440281,0.271515
1663		,0.415500,-0.474562,0.439959,0.260565
1664		,0.415750,-0.458459,0.439798,0.248326
1665		,0.416000,-0.440745,0.438026,0.234155
1666		,0.416250,-0.418200,0.437221,0.218534
1667		,0.416500,-0.381162,0.437221,0.202431
1668		,0.416750,-0.327054,0.438026,0.186327
1669		,0.417000,-0.254427,0.440281,0.170385
1670		,0.417250,-0.156357,0.443502,0.154281
1671		,0.417500,-0.025918,0.445917,0.137211
1672		,0.417750,0.119658,0.445595,0.118531
1673		,0.418000,0.260243,0.442857,0.098241
1674		,0.418250,0.363306,0.439154,0.076018
1675		,0.418500,0.424016,0.435289,0.053795
1676		,0.418750,0.453325,0.431585,0.031733
1677		,0.419000,0.460249,0.431585,0.009188
1678		,0.419250,0.452198,0.431424,-0.011747
1679		,0.419500,0.436094,0.431746,-0.033809
1680		,0.419750,0.419829,0.431263,-0.054904
1681		,0.420000,0.397284,0.430136,-0.076161
1682		,0.420250,0.362662,0.429653,-0.096773
1683		,0.420500,0.312096,0.430297,-0.117547
1684		,0.420750,0.243817,0.432551,-0.137354
1685		,0.421000,0.151221,0.435128,-0.156518
1686		,0.421250,0.026902,0.437704,-0.174231
