Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V
2867		,1.433000,-0.012874,-0.004310,0.335930
2868		,1.433500,-0.013035,-0.004825,0.337379
2869		,1.434000,-0.013035,-0.004986,0.338023
2870		,1.434500,-0.012713,-0.005597,0.339472
2871		,1.435000,-0.013035,-0.005758,0.339955
2872		,1.435500,-0.013035,-0.006402,0.341727
2873		,1.436000,-0.012713,-0.007657,0.343981
2874		,1.436500,-0.012552,-0.009460,0.347685
2875		,1.437000,-0.012391,-0.009525,0.349135
2876		,1.437500,-0.012230,-0.006949,0.347685
2877		,1.438000,-0.012713,-0.006112,0.346880
2878		,1.438500,-0.012713,-0.003891,0.345109
2879		,1.439000,-0.012874,-0.001251,0.345109
2880		,1.439500,-0.012552,-0.000479,0.344464
2881		,1.440000,-0.012391,0.000455,0.344787
2882		,1.440500,-0.012391,0.001904,0.343176
2883		,1.441000,-0.012391,0.004254,0.341566
2884		,1.441500,-0.012069,0.005509,0.339633
2885		,1.442000,-0.011908,0.006765,0.338184
2886		,1.442500,-0.012230,0.007602,0.338345
2887		,1.443000,-0.011747,0.008149,0.339955
2888		,1.443500,-0.011908,0.008374,0.341244
2889		,1.444000,-0.011586,0.007634,0.340439
2890		,1.444500,-0.011908,0.007344,0.341083
2891		,1.445000,-0.012391,0.006893,0.340922
2892		,1.445500,-0.012069,0.007151,0.342854
2893		,1.446000,-0.013035,0.007408,0.346236
2894		,1.446500,-0.012713,0.008471,0.350101
2895		,1.447000,-0.012874,0.007795,0.352355
2896		,1.447500,-0.013035,0.005155,0.350423
2897		,1.448000,-0.012552,0.003095,0.350262
2898		,1.448500,-0.012552,0.000262,0.348651
2899		,1.449000,-0.012069,-0.001638,0.348490
2900		,1.449500,-0.012391,-0.003923,0.349779
2901		,1.450000,-0.012874,-0.005340,0.350101
2902		,1.450500,-0.012713,-0.007271,0.347202
2903		,1.451000,-0.012552,-0.009331,0.344303
2904		,1.451500,-0.012874,-0.010458,0.341566
2905		,1.452000,-0.012874,-0.011585,0.339633
2906		,1.452500,-0.012874,-0.011553,0.339150
2907		,1.453000,-0.013035,-0.012518,0.340278
2908		,1.453500,-0.012874,-0.012422,0.340600
2909		,1.454000,-0.013035,-0.010877,0.339472
2910		,1.454500,-0.012874,-0.011166,0.339955
2911		,1.455000,-0.012874,-0.009235,0.340117
2912		,1.455500,-0.012713,-0.008430,0.343015
2913		,1.456000,-0.012391,-0.008591,0.345753
2914		,1.456500,-0.012230,-0.008881,0.350101
2915		,1.457000,-0.012069,-0.007303,0.351228
2916		,1.457500,-0.012713,-0.004149,0.349779
2917		,1.458000,-0.012552,-0.001477,0.349135
2918		,1.458500,-0.013357,0.001485,0.347363
2919		,1.459000,-0.013035,0.004704,0.347363
2920		,1.459500,-0.012713,0.006507,0.347363
2921		,1.460000,-0.011908,0.008278,0.347524
2922		,1.460500,-0.012391,0.011110,0.343820
2923		,1.461000,-0.012552,0.012366,0.341888
2924		,1.461500,-0.012391,0.013847,0.339472
2925		,1.462000,-0.012069,0.014748,0.337701
2926		,1.462500,-0.012069,0.015199,0.338667
2927		,1.463000,-0.011747,0.015939,0.340117
2928		,1.463500,-0.012069,0.014587,0.341083
2929		,1.464000,-0.011908,0.013267,0.339633
2930		,1.464500,-0.012230,0.011883,0.340278
2931		,1.465000,-0.012230,0.010177,0.339955
2932		,1.465500,-0.012391,0.009404,0.342210
2933		,1.466000,-0.013035,0.009050,0.344948
2934		,1.466500,-0.012713,0.008857,0.348651
2935		,1.467000,-0.013196,0.007119,0.348973
2936		,1.467500,-0.013035,0.002837,0.346719
2937		,1.468000,-0.013035,0.000004,0.345270
2938		,1.468500,-0.013035,-0.003859,0.343659
2939		,1.469000,-0.012552,-0.006756,0.342532
2940		,1.469500,-0.012713,-0.009492,0.342854
2941		,1.470000,-0.012713,-0.010941,0.343659
2942		,1.470500,-0.012874,-0.013581,0.339955
2943		,1.471000,-0.012713,-0.015351,0.337540
2944		,1.471500,-0.012391,-0.016768,0.335446
2945		,1.472000,-0.012391,-0.017669,0.333997
2946		,1.472500,-0.012552,-0.018184,0.334158
2947		,1.473000,-0.012874,-0.018088,0.335608
2948		,1.473500,-0.013035,-0.017122,0.336252
2949		,1.474000,-0.013035,-0.014933,0.333836
2950		,1.474500,-0.013196,-0.013484,0.334480
2951		,1.475000,-0.013035,-0.011649,0.334641
2952		,1.475500,-0.012874,-0.010684,0.337057
2953		,1.476000,-0.012391,-0.010136,0.339955
2954		,1.476500,-0.012713,-0.009557,0.343337
2955		,1.477000,-0.012391,-0.006917,0.343981
2956		,1.477500,-0.012552,-0.002410,0.341244
2957		,1.478000,-0.012391,0.000648,0.340600
2958		,1.478500,-0.012552,0.004511,0.339794
2959		,1.479000,-0.013518,0.007634,0.340117
2960		,1.479500,-0.013035,0.010338,0.340600
2961		,1.480000,-0.012874,0.012430,0.341083
2962		,1.480500,-0.012713,0.014619,0.337540
2963		,1.481000,-0.012713,0.016680,0.335124
2964		,1.481500,-0.012230,0.017774,0.332870
2965		,1.482000,-0.011908,0.018547,0.330937
2966		,1.482500,-0.011908,0.018869,0.331582
2967		,1.483000,-0.011908,0.018611,0.333031
2968		,1.483500,-0.011747,0.017806,0.333836
2969		,1.484000,-0.012069,0.015360,0.331582
2970		,1.484500,-0.012069,0.013976,0.332065
2971		,1.485000,-0.012230,0.011915,0.332065
2972		,1.485500,-0.012552,0.010789,0.334480
2973		,1.486000,-0.012230,0.010595,0.337540
2974		,1.486500,-0.013196,0.009694,0.342693
2975		,1.487000,-0.013196,0.006443,0.344303
2976		,1.487500,-0.013196,0.002741,0.341888
2977		,1.488000,-0.012713,-0.000414,0.341405
2978		,1.488500,-0.013035,-0.004728,0.340117
2979		,1.489000,-0.012391,-0.007239,0.339794
2980		,1.489500,-0.012874,-0.009943,0.341083
2981		,1.490000,-0.012552,-0.011875,0.341566
2982		,1.490500,-0.012552,-0.014611,0.338667
2983		,1.491000,-0.012552,-0.016800,0.336413
2984		,1.491500,-0.012713,-0.018023,0.334963
2985		,1.492000,-0.012874,-0.018925,0.334641
2986		,1.492500,-0.012874,-0.019311,0.335124
2987		,1.493000,-0.013035,-0.019118,0.337379
2988		,1.493500,-0.012874,-0.018152,0.339311
2989		,1.494000,-0.012874,-0.015738,0.338184
2990		,1.494500,-0.013035,-0.014321,0.339633
2991		,1.495000,-0.013357,-0.012229,0.340439
2992		,1.495500,-0.012874,-0.011553,0.343337
2993		,1.496000,-0.012391,-0.010909,0.345914
2994		,1.496500,-0.012391,-0.010329,0.349779
2995		,1.497000,-0.012391,-0.007883,0.350262
2996		,1.497500,-0.012230,-0.003666,0.348007
2997		,1.498000,-0.012391,-0.000897,0.347202
2998		,1.498500,-0.012713,0.004221,0.346075
2999		,1.499000,-0.013035,0.006153,0.346880
3000		,1.499500,-0.012552,0.008439,0.346880
3001		,1.500000,-0.012552,0.011014,0.347685
3002		,1.500500,-0.012552,0.013106,0.344626
3003		,1.501000,-0.012391,0.014587,0.343015
3004		,1.501500,-0.012391,0.016004,0.341405
3005		,1.502000,-0.012230,0.016841,0.340439
3006		,1.502500,-0.012230,0.017163,0.342049
3007		,1.503000,-0.011908,0.016937,0.343498
3008		,1.503500,-0.011747,0.015971,0.344626
3009		,1.504000,-0.011908,0.014104,0.343498
3010		,1.504500,-0.012069,0.012849,0.343981
3011		,1.505000,-0.012230,0.011271,0.344303
3012		,1.505500,-0.012069,0.010531,0.346397
3013		,1.506000,-0.012391,0.010273,0.349618
3014		,1.506500,-0.013196,0.009758,0.353644
3015		,1.507000,-0.013035,0.008181,0.355254
3016		,1.507500,-0.013196,0.004286,0.353160
3017		,1.508000,-0.012713,0.001710,0.352355
3018		,1.508500,-0.012713,-0.001283,0.351389
3019		,1.509000,-0.012069,-0.004728,0.351389
3020		,1.509500,-0.012713,-0.006499,0.352677
3021		,1.510000,-0.012713,-0.008334,0.353482
3022		,1.510500,-0.012552,-0.010587,0.350262
3023		,1.511000,-0.012552,-0.012454,0.348007
3024		,1.511500,-0.012552,-0.013420,0.345753
3025		,1.512000,-0.012713,-0.014257,0.343820
3026		,1.512500,-0.012713,-0.014997,0.343498
3027		,1.513000,-0.012874,-0.014804,0.344464
3028		,1.513500,-0.013035,-0.014160,0.345431
3029		,1.514000,-0.012713,-0.012712,0.343659
3030		,1.514500,-0.013196,-0.011746,0.344303
3031		,1.515000,-0.013196,-0.010555,0.343820
3032		,1.515500,-0.012874,-0.010168,0.346880
3033		,1.516000,-0.013357,-0.010040,0.349940
3034		,1.516500,-0.012552,-0.010136,0.353966
3035		,1.517000,-0.012552,-0.008301,0.355415
3036		,1.517500,-0.012069,-0.005790,0.353805
3037		,1.518000,-0.012391,-0.003279,0.352999
3038		,1.518500,-0.012230,-0.000672,0.350745
3039		,1.519000,-0.013196,0.000970,0.351228
3040		,1.519500,-0.012552,0.003706,0.350423
3041		,1.520000,-0.012391,0.004511,0.350584
3042		,1.520500,-0.012552,0.006829,0.347846
3043		,1.521000,-0.012391,0.008439,0.345753
3044		,1.521500,-0.012069,0.009469,0.343820
3045		,1.522000,-0.012230,0.010531,0.342210
3046		,1.522500,-0.012391,0.011143,0.342532
3047		,1.523000,-0.012230,0.011400,0.344142
3048		,1.523500,-0.011908,0.011110,0.345592
3049		,1.524000,-0.011425,0.009919,0.344948
3050		,1.524500,-0.012069,0.009597,0.346075
3051		,1.525000,-0.012230,0.008728,0.345270
3052		,1.525500,-0.012230,0.008921,0.347202
3053		,1.526000,-0.012069,0.009179,0.349457
3054		,1.526500,-0.012874,0.010145,0.353160
3055		,1.527000,-0.013035,0.009791,0.354127
3056		,1.527500,-0.012874,0.007376,0.352033
3057		,1.528000,-0.012874,0.005702,0.350745
3058		,1.528500,-0.012552,0.003127,0.348007
3059		,1.529000,-0.012391,0.001549,0.347202
3060		,1.529500,-0.012552,-0.000253,0.347524
3061		,1.530000,-0.012874,-0.000736,0.347363
3062		,1.530500,-0.012713,-0.002861,0.344948
3063		,1.531000,-0.012230,-0.004535,0.342532
3064		,1.531500,-0.012552,-0.005790,0.340278
3065		,1.532000,-0.012713,-0.006917,0.338506
3066		,1.532500,-0.013035,-0.007625,0.338184
3067		,1.533000,-0.013196,-0.007690,0.339311
3068		,1.533500,-0.012874,-0.008269,0.339955
3069		,1.534000,-0.012713,-0.007851,0.339794
3070		,1.534500,-0.013196,-0.007979,0.340278
3071		,1.535000,-0.013196,-0.007786,0.340278
3072		,1.535500,-0.012713,-0.008044,0.342693
3073		,1.536000,-0.013035,-0.009331,0.345109
3074		,1.536500,-0.012230,-0.010877,0.348007
3075		,1.537000,-0.012069,-0.011263,0.349457
3076		,1.537500,-0.012391,-0.009492,0.348490
3077		,1.538000,-0.012069,-0.008044,0.347524
3078		,1.538500,-0.012713,-0.005984,0.345270
3079		,1.539000,-0.012874,-0.004728,0.345753
3080		,1.539500,-0.012391,-0.002990,0.345109
3081		,1.540000,-0.013035,-0.002249,0.345592
3082		,1.540500,-0.012552,-0.001026,0.343820
3083		,1.541000,-0.012552,0.000294,0.341405
3084		,1.541500,-0.011747,0.001131,0.338989
3085		,1.542000,-0.011747,0.002612,0.336252
3086		,1.542500,-0.012230,0.003803,0.336252
3087		,1.543000,-0.011908,0.004994,0.336896
3088		,1.543500,-0.011747,0.004994,0.338023
3089		,1.544000,-0.011747,0.005091,0.337862
3090		,1.544500,-0.011908,0.005252,0.338345
3091		,1.545000,-0.012230,0.005960,0.337701
3092		,1.545500,-0.012391,0.007086,0.339955
3093		,1.546000,-0.012069,0.008406,0.342210
3094		,1.546500,-0.013035,0.010370,0.346558
3095		,1.547000,-0.013196,0.011400,0.349618
3096		,1.547500,-0.013196,0.010756,0.349296
3097		,1.548000,-0.013518,0.009823,0.348812
3098		,1.548500,-0.012552,0.008052,0.346719
3099		,1.549000,-0.012230,0.007151,0.345753
3100		,1.549500,-0.011747,0.005831,0.345753
3101		,1.550000,-0.012874,0.005316,0.346719
3102		,1.550500,-0.012552,0.004157,0.345109
3103		,1.551000,-0.012391,0.002773,0.343820
3104		,1.551500,-0.012552,0.001260,0.342210
3105		,1.552000,-0.013035,-0.000060,0.340117
3106		,1.552500,-0.011908,-0.001316,0.340278
3107		,1.553000,-0.013196,-0.002636,0.341888
3108		,1.553500,-0.013357,-0.003247,0.343659
3109		,1.554000,-0.013196,-0.003794,0.344787
3110		,1.554500,-0.013035,-0.004889,0.346558
3111		,1.555000,-0.013196,-0.004535,0.346719
3112		,1.555500,-0.013035,-0.007046,0.348812
3113		,1.556000,-0.012874,-0.008945,0.351389
3114		,1.556500,-0.012391,-0.011199,0.354610
3115		,1.557000,-0.012391,-0.012647,0.356381
3116		,1.557500,-0.012391,-0.012905,0.356059
3117		,1.558000,-0.012391,-0.012197,0.355254
3118		,1.558500,-0.012552,-0.010201,0.352838
3119		,1.559000,-0.012874,-0.009782,0.353482
3120		,1.559500,-0.012713,-0.008430,0.352355
3121		,1.560000,-0.012391,-0.008108,0.352999
3122		,1.560500,-0.012552,-0.006885,0.352194
3123		,1.561000,-0.012230,-0.005340,0.351228
3124		,1.561500,-0.011908,-0.004213,0.349457
3125		,1.562000,-0.011747,-0.002314,0.346880
3126		,1.562500,-0.011747,-0.001316,0.347524
3127		,1.563000,-0.011908,-0.000125,0.348007
3128		,1.563500,-0.011747,0.000873,0.349296
3129		,1.564000,-0.011747,0.001936,0.349618
3130		,1.564500,-0.011908,0.003320,0.350423
3131		,1.565000,-0.012230,0.004157,0.350262
3132		,1.565500,-0.011747,0.005863,0.351711
3133		,1.566000,-0.012069,0.007827,0.353482
3134		,1.566500,-0.012874,0.010531,0.358153
3135		,1.567000,-0.012552,0.012688,0.360568
3136		,1.567500,-0.012552,0.012688,0.360729
3137		,1.568000,-0.013357,0.012173,0.360407
3138		,1.568500,-0.012713,0.010660,0.358153
3139		,1.569000,-0.012552,0.009855,0.357992
3140		,1.569500,-0.012391,0.009630,0.357992
3141		,1.570000,-0.012874,0.008760,0.359280
3142		,1.570500,-0.012552,0.007376,0.357830
3143		,1.571000,-0.013035,0.006378,0.355898
3144		,1.571500,-0.012713,0.004930,0.353482
3145		,1.572000,-0.013035,0.003481,0.350262
3146		,1.572500,-0.012713,0.001904,0.348973
3147		,1.573000,-0.013035,0.000423,0.349135
3148		,1.573500,-0.013196,0.000004,0.349940
3149		,1.574000,-0.013518,-0.001541,0.350262
3150		,1.574500,-0.013518,-0.002861,0.350584
3151		,1.575000,-0.012713,-0.003859,0.350101
3152		,1.575500,-0.013035,-0.006144,0.351872
3153		,1.576000,-0.013035,-0.008012,0.353805
3154		,1.576500,-0.012713,-0.011005,0.357347
3155		,1.577000,-0.012713,-0.012615,0.359924
3156		,1.577500,-0.012552,-0.012744,0.360246
3157		,1.578000,-0.012713,-0.013034,0.359602
3158		,1.578500,-0.012713,-0.011295,0.356864
3159		,1.579000,-0.013035,-0.010651,0.356542
3160		,1.579500,-0.012552,-0.009428,0.355254
3161		,1.580000,-0.012391,-0.009396,0.355254
3162		,1.580500,-0.012069,-0.008398,0.353805
3163		,1.581000,-0.012391,-0.006820,0.352033
3164		,1.581500,-0.012069,-0.005275,0.349940
3165		,1.582000,-0.011908,-0.003698,0.347041
3166		,1.582500,-0.011908,-0.002314,0.347041
3167		,1.583000,-0.011908,-0.001026,0.347202
3168		,1.583500,-0.012230,0.000712,0.348168
3169		,1.584000,-0.011747,0.000938,0.349296
3170		,1.584500,-0.011908,0.002580,0.350101
3171		,1.585000,-0.012230,0.003706,0.349457
3172		,1.585500,-0.012391,0.005316,0.350262
3173		,1.586000,-0.012391,0.007408,0.351711
3174		,1.586500,-0.012874,0.010531,0.355254
3175		,1.587000,-0.012713,0.012688,0.356703
3176		,1.587500,-0.012874,0.012366,0.356220
3177		,1.588000,-0.012713,0.012108,0.354932
3178		,1.588500,-0.012713,0.010531,0.351872
3179		,1.589000,-0.011747,0.009726,0.350262
3180		,1.589500,-0.012713,0.008535,0.349457
3181		,1.590000,-0.013035,0.008213,0.349779
3182		,1.590500,-0.012713,0.007183,0.348490
3183		,1.591000,-0.012713,0.005734,0.346719
3184		,1.591500,-0.012713,0.004157,0.344626
3185		,1.592000,-0.013035,0.002547,0.341727
3186		,1.592500,-0.013035,0.000970,0.340761
3187		,1.593000,-0.013196,-0.000060,0.341083
3188		,1.593500,-0.013196,-0.000768,0.342049
3189		,1.594000,-0.013357,-0.002056,0.342049
3190		,1.594500,-0.013035,-0.003183,0.342210
3191		,1.595000,-0.013035,-0.004277,0.342210
3192		,1.595500,-0.013196,-0.005887,0.343337
3193		,1.596000,-0.013196,-0.007851,0.345109
3194		,1.596500,-0.012552,-0.010168,0.348007
3195		,1.597000,-0.012391,-0.011585,0.349618
3196		,1.597500,-0.012391,-0.011778,0.348973
3197		,1.598000,-0.012713,-0.011166,0.347846
3198		,1.598500,-0.012552,-0.009460,0.345592
3199		,1.599000,-0.013035,-0.007657,0.345431
3200		,1.599500,-0.012713,-0.007271,0.344303
3201		,1.600000,-0.012230,-0.006466,0.344464
3202		,1.600500,-0.012391,-0.005404,0.343176
3203		,1.601000,-0.012391,-0.004116,0.341405
3204		,1.601500,-0.012552,-0.001895,0.338989
3205		,1.602000,-0.011908,-0.000897,0.335608
3206		,1.602500,-0.012069,0.000133,0.335285
3207		,1.603000,-0.011908,0.001324,0.335608
3208		,1.603500,-0.011586,0.002193,0.336896
3209		,1.604000,-0.011747,0.003062,0.336735
3210		,1.604500,-0.011908,0.003996,0.336896
3211		,1.605000,-0.012391,0.004704,0.336735
3212		,1.605500,-0.012230,0.006024,0.337862
3213		,1.606000,-0.012069,0.007376,0.339955
3214		,1.606500,-0.013035,0.009597,0.344626
3215		,1.607000,-0.012713,0.010338,0.347202
3216		,1.607500,-0.013035,0.010531,0.347041
3217		,1.608000,-0.012874,0.009533,0.346397
3218		,1.608500,-0.012552,0.007376,0.343659
3219		,1.609000,-0.012713,0.006249,0.343015
3220		,1.609500,-0.012552,0.004769,0.342693
3221		,1.610000,-0.012391,0.003964,0.343498
3222		,1.610500,-0.012713,0.002161,0.341244
3223		,1.611000,-0.012552,0.000970,0.339955
3224		,1.611500,-0.013035,-0.000414,0.338345
3225		,1.612000,-0.013035,-0.002120,0.336252
3226		,1.612500,-0.012713,-0.003537,0.336252
3227		,1.613000,-0.013196,-0.004438,0.337701
3228		,1.613500,-0.012874,-0.005501,0.339472
3229		,1.614000,-0.013357,-0.005211,0.340278
3230		,1.614500,-0.013357,-0.005404,0.341888
3231		,1.615000,-0.013035,-0.006273,0.341888
3232		,1.615500,-0.012874,-0.007110,0.344142
3233		,1.616000,-0.012713,-0.008173,0.346075
3234		,1.616500,-0.012391,-0.010040,0.350262
3235		,1.617000,-0.012391,-0.010684,0.351872
3236		,1.617500,-0.012391,-0.009299,0.351067
3237		,1.618000,-0.012391,-0.008205,0.350423
3238		,1.618500,-0.012713,-0.005790,0.347524
3239		,1.619000,-0.012713,-0.004020,0.348329
3240		,1.619500,-0.012713,-0.002442,0.347524
3241		,1.620000,-0.012230,-0.001734,0.347846
3242		,1.620500,-0.012391,0.000133,0.346558
3243		,1.621000,-0.012391,0.001517,0.344464
3244		,1.621500,-0.012069,0.003223,0.342854
3245		,1.622000,-0.012230,0.004865,0.340761
3246		,1.622500,-0.012069,0.005863,0.341083
3247		,1.623000,-0.011908,0.006604,0.342532
3248		,1.623500,-0.011586,0.006958,0.343659
3249		,1.624000,-0.011747,0.006636,0.343498
3250		,1.624500,-0.012069,0.006797,0.344142
3251		,1.625000,-0.012230,0.006732,0.343981
3252		,1.625500,-0.012391,0.007280,0.345753
3253		,1.626000,-0.012552,0.008117,0.348007
3254		,1.626500,-0.013196,0.009179,0.352355
3255		,1.627000,-0.012874,0.009791,0.354610
3256		,1.627500,-0.012874,0.007602,0.353644
3257		,1.628000,-0.012874,0.005863,0.353321
3258		,1.628500,-0.012552,0.003384,0.350906
3259		,1.629000,-0.012713,0.001228,0.351389
3260		,1.629500,-0.012874,-0.000382,0.351711
3261		,1.630000,-0.013035,-0.001670,0.352516
3262		,1.630500,-0.012552,-0.003569,0.349940
3263		,1.631000,-0.012713,-0.005468,0.347202
3264		,1.631500,-0.013035,-0.007014,0.345270
3265		,1.632000,-0.013035,-0.008173,0.342532
3266		,1.632500,-0.011586,-0.009042,0.341727
3267		,1.633000,-0.012874,-0.009557,0.342693
3268		,1.633500,-0.013035,-0.009460,0.343015
3269		,1.634000,-0.013357,-0.008881,0.342532
3270		,1.634500,-0.013035,-0.008816,0.343015
3271		,1.635000,-0.013196,-0.008205,0.342854
3272		,1.635500,-0.012874,-0.008334,0.344948
3273		,1.636000,-0.013196,-0.008816,0.348329
3274		,1.636500,-0.012230,-0.009621,0.351711
3275		,1.637000,-0.012069,-0.009299,0.353644
3276		,1.637500,-0.012552,-0.006756,0.352516
3277		,1.638000,-0.012713,-0.004374,0.352033
3278		,1.638500,-0.012552,-0.001348,0.349940
3279		,1.639000,-0.012713,0.000101,0.349618
3280		,1.639500,-0.012391,0.001839,0.348812
3281		,1.640000,-0.012713,0.003899,0.348973
3282		,1.640500,-0.012713,0.005831,0.346880
3283		,1.641000,-0.012391,0.007827,0.343981
3284		,1.641500,-0.012552,0.009050,0.341888
3285		,1.642000,-0.012069,0.010177,0.339955
3286		,1.642500,-0.011908,0.011014,0.340117
3287		,1.643000,-0.012069,0.011432,0.341083
3288		,1.643500,-0.011747,0.011819,0.342532
3289		,1.644000,-0.012391,0.010145,0.341405
3290		,1.644500,-0.012069,0.009533,0.342049
3291		,1.645000,-0.012391,0.008825,0.342371
3292		,1.645500,-0.012552,0.009404,0.343498
3293		,1.646000,-0.012391,0.008664,0.348651
3294		,1.646500,-0.012713,0.009147,0.349779
3295		,1.647000,-0.013035,0.008567,0.351228
3296		,1.647500,-0.013035,0.006249,0.349135
3297		,1.648000,-0.012713,0.003384,0.347685
3298		,1.648500,-0.012552,0.000487,0.344948
3299		,1.649000,-0.012391,-0.001509,0.344464
3300		,1.649500,-0.012391,-0.003762,0.344464
3301		,1.650000,-0.012713,-0.005565,0.345109
3302		,1.650500,-0.012552,-0.007722,0.342371
3303		,1.651000,-0.012874,-0.009879,0.339633
3304		,1.651500,-0.013035,-0.011231,0.337057
3305		,1.652000,-0.012713,-0.012390,0.334963
3306		,1.652500,-0.012713,-0.013066,0.335285
3307		,1.653000,-0.013357,-0.013130,0.336252
3308		,1.653500,-0.013035,-0.012905,0.337218
3309		,1.654000,-0.012874,-0.011392,0.335285
3310		,1.654500,-0.013357,-0.010909,0.335930
3311		,1.655000,-0.013035,-0.009847,0.336091
3312		,1.655500,-0.012713,-0.009589,0.338345
3313		,1.656000,-0.013035,-0.009364,0.340439
3314		,1.656500,-0.012552,-0.009847,0.343981
3315		,1.657000,-0.012391,-0.008913,0.345431
3316		,1.657500,-0.012713,-0.005726,0.343659
3317		,1.658000,-0.012552,-0.002732,0.342371
3318		,1.658500,-0.012874,0.000423,0.340922
3319		,1.659000,-0.013035,0.003352,0.341727
3320		,1.659500,-0.012552,0.005380,0.341244
3321		,1.660000,-0.012874,0.006571,0.342049
3322		,1.660500,-0.012069,0.009050,0.338989
3323		,1.661000,-0.012874,0.010917,0.336735
3324		,1.661500,-0.012230,0.012173,0.334480
3325		,1.662000,-0.012069,0.013589,0.331904
3326		,1.662500,-0.012069,0.013621,0.332065
3327		,1.663000,-0.011747,0.013815,0.332870
3328		,1.663500,-0.011747,0.013621,0.334319
3329		,1.664000,-0.011747,0.012044,0.332709
3330		,1.664500,-0.011908,0.011368,0.332548
3331		,1.665000,-0.012391,0.010016,0.332870
3332		,1.665500,-0.012391,0.009565,0.335124
3333		,1.666000,-0.012230,0.009565,0.338023
3334		,1.666500,-0.013196,0.009919,0.342532
3335		,1.667000,-0.012874,0.008535,0.345109
3336		,1.667500,-0.013035,0.004994,0.343659
3337		,1.668000,-0.012874,0.002805,0.342854
3338		,1.668500,-0.012874,-0.000511,0.341405
3339		,1.669000,-0.012391,-0.003183,0.341083
3340		,1.669500,-0.012391,-0.005662,0.341083
3341		,1.670000,-0.012552,-0.007175,0.342532
3342		,1.670500,-0.012552,-0.009492,0.339633
3343		,1.671000,-0.012552,-0.011649,0.337540
3344		,1.671500,-0.012713,-0.012905,0.336091
3345		,1.672000,-0.012713,-0.014225,0.334641
3346		,1.672500,-0.012713,-0.014933,0.335124
3347		,1.673000,-0.012874,-0.014965,0.337218
3348		,1.673500,-0.013196,-0.014418,0.339472
3349		,1.674000,-0.013357,-0.012325,0.338828
3350		,1.674500,-0.013035,-0.012100,0.340278
3351		,1.675000,-0.013196,-0.010973,0.341244
3352		,1.675500,-0.012874,-0.010490,0.343820
3353		,1.676000,-0.013196,-0.010394,0.347202
3354		,1.676500,-0.012069,-0.010684,0.350262
3355		,1.677000,-0.012391,-0.009492,0.351389
3356		,1.677500,-0.012713,-0.005887,0.349296
3357		,1.678000,-0.012230,-0.003344,0.348329
3358		,1.678500,-0.012391,0.000036,0.347041
3359		,1.679000,-0.012713,0.002322,0.347363
3360		,1.679500,-0.012552,0.004897,0.347524
3361		,1.680000,-0.012552,0.006443,0.348168
3362		,1.680500,-0.012552,0.008825,0.345914
3363		,1.681000,-0.012391,0.011368,0.344142
3364		,1.681500,-0.011747,0.012141,0.343015
3365		,1.682000,-0.012069,0.013139,0.341244
3366		,1.682500,-0.012230,0.013750,0.342371
3367		,1.683000,-0.011747,0.013815,0.343659
3368		,1.683500,-0.011908,0.013557,0.345431
3369		,1.684000,-0.011747,0.012076,0.344142
3370		,1.684500,-0.012069,0.009952,0.344948
3371		,1.685000,-0.012230,0.010273,0.344948
3372		,1.685500,-0.012391,0.009919,0.347202
3373		,1.686000,-0.012713,0.009565,0.349457
3374		,1.686500,-0.012874,0.010306,0.354288
3375		,1.687000,-0.012874,0.009147,0.355737
3376		,1.687500,-0.013035,0.006217,0.353966
3377		,1.688000,-0.013518,0.003159,0.353482
3378		,1.688500,-0.012874,0.000262,0.351711
3379		,1.689000,-0.012391,-0.001863,0.352355
3380		,1.689500,-0.012874,-0.003633,0.353321
3381		,1.690000,-0.013196,-0.006595,0.353966
3382		,1.690500,-0.012874,-0.007786,0.351389
3383		,1.691000,-0.012713,-0.009718,0.348490
3384		,1.691500,-0.012713,-0.011005,0.346236
3385		,1.692000,-0.012874,-0.012003,0.343820
3386		,1.692500,-0.012713,-0.012840,0.343659
3387		,1.693000,-0.012874,-0.013066,0.344626
3388		,1.693500,-0.013035,-0.012840,0.345431
3389		,1.694000,-0.012874,-0.011585,0.344142
3390		,1.694500,-0.012874,-0.010941,0.344464
3391		,1.695000,-0.013035,-0.009975,0.344787
3392		,1.695500,-0.013035,-0.009879,0.347202
3393		,1.696000,-0.012713,-0.009975,0.350423
3394		,1.696500,-0.012391,-0.010619,0.353966
3395		,1.697000,-0.012069,-0.009814,0.355898
3396		,1.697500,-0.012230,-0.007207,0.354932
3397		,1.698000,-0.012391,-0.004503,0.353644
3398		,1.698500,-0.012713,-0.002024,0.352033
3399		,1.699000,-0.012552,0.000036,0.351872
3400		,1.699500,-0.013357,0.001968,0.350906
3401		,1.700000,-0.012391,0.003642,0.351067
3402		,1.700500,-0.012391,0.005638,0.348812
3403		,1.701000,-0.012391,0.007441,0.346558
3404		,1.701500,-0.012230,0.008889,0.344626
3405		,1.702000,-0.012230,0.010016,0.342693
3406		,1.702500,-0.012230,0.010692,0.343176
3407		,1.703000,-0.012069,0.011529,0.344303
3408		,1.703500,-0.011747,0.010982,0.345914
3409		,1.704000,-0.011747,0.010080,0.345431
3410		,1.704500,-0.011908,0.009726,0.345753
3411		,1.705000,-0.012230,0.008921,0.345592
3412		,1.705500,-0.012391,0.008889,0.347202
3413		,1.706000,-0.012391,0.009404,0.349457
